   0.0000000000000000e+00	   1.0000000000000000e+00	   3.4200206725473987e+00	
   4.1999999999998749e-01	   0.0000000000000000e+00	   3.7517396471175930e+00	
   8.3999999999998920e-01	   1.0000000000000000e+00	   3.0716646266371086e+00	
   1.2599999999999909e+00	   1.0000000000000000e+00	   3.4665298393101929e+00	
   1.6799999999999926e+00	   0.0000000000000000e+00	   3.7898181322463249e+00	
   2.0999999999999943e+00	   0.0000000000000000e+00	   3.1028406534426241e+00	
   2.5199999999999960e+00	   1.0000000000000000e+00	   2.5403910648740569e+00	
   2.9399999999999977e+00	   1.0000000000000000e+00	   3.0315598359975082e+00	
   3.3599999999999852e+00	   0.0000000000000000e+00	   3.4336948138677981e+00	
   3.7799999999999869e+00	   1.0000000000000000e+00	   2.8112715407979429e+00	
   4.1999999999999886e+00	   0.0000000000000000e+00	   3.2533380120447930e+00	
   4.6199999999999903e+00	   0.0000000000000000e+00	   2.6636078806186574e+00	
   5.0399999999999920e+00	   0.0000000000000000e+00	   2.1807776860033607e+00	
   5.4599999999999937e+00	   0.0000000000000000e+00	   1.7854697571571900e+00	
   5.8799999999999955e+00	   1.0000000000000000e+00	   1.4618189988752675e+00	
   6.2999999999999972e+00	   1.0000000000000000e+00	   2.1484997161534447e+00	
   6.7199999999999989e+00	   1.0000000000000000e+00	   2.7107063369347353e+00	
   7.1399999999999864e+00	   0.0000000000000000e+00	   3.1710021869524283e+00	
   7.5599999999999881e+00	   1.0000000000000000e+00	   2.5961970085354888e+00	
   7.9799999999999898e+00	   1.0000000000000000e+00	   3.0772498782776605e+00	
   8.3999999999999915e+00	   1.0000000000000000e+00	   3.4711026565919925e+00	
   8.8199999999999932e+00	   1.0000000000000000e+00	   3.7935620383831403e+00	
   9.2399999999999949e+00	   0.0000000000000000e+00	   4.0575694508740678e+00	
   9.6599999999999966e+00	   0.0000000000000000e+00	   3.3220568921803388e+00	
   1.0079999999999998e+01	   0.0000000000000000e+00	   2.7198701411027089e+00	
   1.0500000000000000e+01	   0.0000000000000000e+00	   2.2268413288993374e+00	
   1.0919999999999987e+01	   1.0000000000000000e+00	   1.8231834781949283e+00	
   1.1339999999999989e+01	   1.0000000000000000e+00	   2.4443599284424633e+00	
   1.1759999999999991e+01	   1.0000000000000000e+00	   2.9529361913479351e+00	
   1.2179999999999993e+01	   1.0000000000000000e+00	   3.3693232180741179e+00	
   1.2599999999999994e+01	   1.0000000000000000e+00	   3.7102320820375474e+00	
   1.3019999999999996e+01	   1.0000000000000000e+00	   3.9893446529612846e+00	
   1.3439999999999998e+01	   1.0000000000000000e+00	   4.2178626983472078e+00	
   1.3859999999999999e+01	   1.0000000000000000e+00	   4.4049574497379336e+00	
   1.4279999999999987e+01	   1.0000000000000000e+00	   4.5581376764409995e+00	
   1.4699999999999989e+01	   0.0000000000000000e+00	   4.6835510388062573e+00	
   1.5119999999999990e+01	   0.0000000000000000e+00	   3.8345672690810111e+00	
   1.5539999999999992e+01	   0.0000000000000000e+00	   3.1394781479428762e+00	
   1.5959999999999994e+01	   0.0000000000000000e+00	   2.5703873083371387e+00	
   1.6379999999999995e+01	   0.0000000000000000e+00	   2.1044551366569522e+00	
   1.6799999999999997e+01	   1.0000000000000000e+00	   1.7229821388539737e+00	
   1.7219999999999999e+01	   1.0000000000000000e+00	   2.3623220104244211e+00	
   1.7640000000000001e+01	   1.0000000000000000e+00	   2.8857692249480738e+00	
   1.8059999999999988e+01	   1.0000000000000000e+00	   3.3143315570915952e+00	
   1.8479999999999990e+01	   0.0000000000000000e+00	   3.6652087180283170e+00	
   1.8899999999999991e+01	   1.0000000000000000e+00	   3.0008190938993087e+00	
   1.9319999999999993e+01	   1.0000000000000000e+00	   3.4085264229395627e+00	
   1.9739999999999995e+01	   1.0000000000000000e+00	   3.7423289514801032e+00	
   2.0159999999999997e+01	   1.0000000000000000e+00	   4.0156233470514344e+00	
   2.0579999999999984e+01	   1.0000000000000000e+00	   4.2393778733495422e+00	
   2.1000000000000000e+01	   0.0000000000000000e+00	   4.4225725851701991e+00	
   2.1419999999999987e+01	   0.0000000000000000e+00	   3.6208961831984339e+00	
   2.1840000000000003e+01	   0.0000000000000000e+00	   2.9645390588872438e+00	
   2.2259999999999991e+01	   1.0000000000000000e+00	   2.4271592962118445e+00	
   2.2679999999999993e+01	   0.0000000000000000e+00	   2.9388535047683426e+00	
   2.3099999999999994e+01	   1.0000000000000000e+00	   2.4061297431448518e+00	
   2.3519999999999996e+01	   1.0000000000000000e+00	   2.9216359629489110e+00	
   2.3939999999999998e+01	   1.0000000000000000e+00	   3.3436967585054718e+00	
   2.4359999999999985e+01	   0.0000000000000000e+00	   3.6892509114961869e+00	
   2.4780000000000001e+01	   0.0000000000000000e+00	   3.0205031770629036e+00	
   2.5199999999999989e+01	   1.0000000000000000e+00	   2.4729788408311477e+00	
   2.5620000000000005e+01	   1.0000000000000000e+00	   2.9763673750401951e+00	
   2.6039999999999992e+01	   0.0000000000000000e+00	   3.3885070487439908e+00	
   2.6459999999999994e+01	   0.0000000000000000e+00	   2.7742749278282171e+00	
   2.6879999999999995e+01	   1.0000000000000000e+00	   2.2713842009061596e+00	
   2.7299999999999997e+01	   0.0000000000000000e+00	   2.8113156436779252e+00	
   2.7719999999999999e+01	   0.0000000000000000e+00	   2.3017105740883390e+00	
   2.8139999999999986e+01	   0.0000000000000000e+00	   1.8844812316908996e+00	
   2.8560000000000002e+01	   0.0000000000000000e+00	   1.5428827379836130e+00	
   2.8979999999999990e+01	   0.0000000000000000e+00	   1.2632055459803420e+00	
   2.9399999999999991e+01	   1.0000000000000000e+00	   1.0342252279527686e+00	
   2.9819999999999993e+01	   0.0000000000000000e+00	   1.7984155460746132e+00	
   3.0239999999999995e+01	   0.0000000000000000e+00	   1.4724181143848181e+00	
   3.0659999999999997e+01	   1.0000000000000000e+00	   1.2055139916359441e+00	
   3.1079999999999998e+01	   0.0000000000000000e+00	   1.9386549245587359e+00	
   3.1500000000000000e+01	   1.0000000000000000e+00	   1.5872364063423119e+00	
   3.1919999999999987e+01	   0.0000000000000000e+00	   2.2511828046180260e+00	
   3.2340000000000003e+01	   0.0000000000000000e+00	   1.8431125929411196e+00	
   3.2759999999999991e+01	   1.0000000000000000e+00	   1.5090129612261947e+00	
   3.3179999999999993e+01	   1.0000000000000000e+00	   2.1871388644897531e+00	
   3.3599999999999994e+01	   1.0000000000000000e+00	   2.7423413959504126e+00	
   3.4019999999999996e+01	   0.0000000000000000e+00	   3.1969027826440009e+00	
   3.4439999999999998e+01	   1.0000000000000000e+00	   2.6174026227512188e+00	
   3.4859999999999985e+01	   1.0000000000000000e+00	   3.0946115667739855e+00	
   3.5280000000000001e+01	   0.0000000000000000e+00	   3.4853172048892938e+00	
   3.5699999999999989e+01	   1.0000000000000000e+00	   2.8535363798746580e+00	
   3.6120000000000005e+01	   0.0000000000000000e+00	   3.2879415355707922e+00	
   3.6539999999999992e+01	   0.0000000000000000e+00	   2.6919388494942504e+00	
   3.6959999999999994e+01	   0.0000000000000000e+00	   2.2039731214863032e+00	
   3.7379999999999995e+01	   1.0000000000000000e+00	   1.8044605735181116e+00	
   3.7799999999999997e+01	   1.0000000000000000e+00	   2.4290309105966057e+00	
   3.8219999999999999e+01	   1.0000000000000000e+00	   2.9403858530230504e+00	
   3.8639999999999986e+01	   1.0000000000000000e+00	   3.3590478701260014e+00	
   3.9060000000000002e+01	   0.0000000000000000e+00	   3.7018193386738476e+00	
   3.9479999999999990e+01	   0.0000000000000000e+00	   3.0307933349110754e+00	
   3.9900000000000006e+01	   1.0000000000000000e+00	   2.4814037095154728e+00	
   4.0319999999999993e+01	   1.0000000000000000e+00	   2.9832650741226963e+00	
   4.0739999999999995e+01	   1.0000000000000000e+00	   3.3941544071083118e+00	
   4.1159999999999997e+01	   1.0000000000000000e+00	   3.7305621401353344e+00	
   4.1579999999999998e+01	   1.0000000000000000e+00	   4.0059894967378051e+00	
   4.2000000000000000e+01	   0.0000000000000000e+00	   4.2314903438272236e+00	
   4.2419999999999987e+01	   0.0000000000000000e+00	   3.4644512758438712e+00	
   4.2840000000000003e+01	   1.0000000000000000e+00	   2.8364528020736275e+00	
   4.3259999999999991e+01	   1.0000000000000000e+00	   3.2739546850524883e+00	
   4.3679999999999993e+01	   0.0000000000000000e+00	   3.6321509311768057e+00	
   4.4099999999999994e+01	   1.0000000000000000e+00	   2.9737536671752789e+00	
   4.4519999999999982e+01	   1.0000000000000000e+00	   3.3863671257354215e+00	
   4.4939999999999998e+01	   0.0000000000000000e+00	   3.7241864533924778e+00	
   4.5360000000000014e+01	   0.0000000000000000e+00	   3.0491059795888416e+00	
   4.5780000000000001e+01	   0.0000000000000000e+00	   2.4963968348833494e+00	
   4.6199999999999989e+01	   1.0000000000000000e+00	   2.0438768606055349e+00	
   4.6620000000000005e+01	   0.0000000000000000e+00	   2.6250483876228259e+00	
   4.7039999999999992e+01	   1.0000000000000000e+00	   2.1492078432645783e+00	
   4.7459999999999980e+01	   0.0000000000000000e+00	   2.7112861023777084e+00	
   4.7879999999999995e+01	   1.0000000000000000e+00	   2.2198133124095674e+00	
   4.8300000000000011e+01	   0.0000000000000000e+00	   2.7690929713022094e+00	
   4.8719999999999999e+01	   0.0000000000000000e+00	   2.2671415737372040e+00	
   4.9139999999999986e+01	   1.0000000000000000e+00	   1.8561785280002621e+00	
   4.9560000000000002e+01	   0.0000000000000000e+00	   2.4713739904174297e+00	
   4.9979999999999990e+01	   0.0000000000000000e+00	   2.0233898883117991e+00	
   5.0400000000000006e+01	   0.0000000000000000e+00	   1.6566115270278932e+00	
   5.0819999999999993e+01	   1.0000000000000000e+00	   1.3563188030812123e+00	
   5.1240000000000009e+01	   1.0000000000000000e+00	   2.0621234614011033e+00	
   5.1659999999999997e+01	   1.0000000000000000e+00	   2.6399874408332953e+00	
   5.2079999999999984e+01	   0.0000000000000000e+00	   3.1131024518904531e+00	
   5.2500000000000000e+01	   0.0000000000000000e+00	   2.5487927148451823e+00	
   5.2919999999999987e+01	   0.0000000000000000e+00	   2.0867749788648697e+00	
   5.3340000000000003e+01	   1.0000000000000000e+00	   1.7085068499503244e+00	
   5.3759999999999991e+01	   1.0000000000000000e+00	   2.3504706462393150e+00	
   5.4180000000000007e+01	   0.0000000000000000e+00	   2.8760661486238002e+00	
   5.4599999999999994e+01	   1.0000000000000000e+00	   2.3547238037648550e+00	
   5.5019999999999982e+01	   1.0000000000000000e+00	   2.8795483394876449e+00	
   5.5439999999999998e+01	   0.0000000000000000e+00	   3.3092383268537668e+00	
   5.5859999999999985e+01	   1.0000000000000000e+00	   2.7093751874595053e+00	
   5.6280000000000001e+01	   0.0000000000000000e+00	   3.1699123339401143e+00	
   5.6699999999999989e+01	   1.0000000000000000e+00	   2.5953047123579727e+00	
   5.7120000000000005e+01	   0.0000000000000000e+00	   3.0765193279562730e+00	
   5.7539999999999992e+01	   1.0000000000000000e+00	   2.5188409862366057e+00	
   5.7960000000000008e+01	   1.0000000000000000e+00	   3.0139161238857781e+00	
   5.8379999999999995e+01	   1.0000000000000000e+00	   3.4192493641634703e+00	
   5.8800000000000011e+01	   0.0000000000000000e+00	   3.7511081532235639e+00	
   5.9219999999999999e+01	   0.0000000000000000e+00	   3.0711476031656866e+00	
   5.9639999999999986e+01	   0.0000000000000000e+00	   2.5144429899534817e+00	
   6.0060000000000002e+01	   1.0000000000000000e+00	   2.0586518027362661e+00	
   6.0479999999999990e+01	   0.0000000000000000e+00	   2.6371450871202033e+00	
   6.0900000000000006e+01	   0.0000000000000000e+00	   2.1591117831538242e+00	
   6.1319999999999993e+01	   1.0000000000000000e+00	   1.7677312162010748e+00	
   6.1740000000000009e+01	   1.0000000000000000e+00	   2.3989594562203580e+00	
   6.2159999999999997e+01	   0.0000000000000000e+00	   2.9157654285354351e+00	
   6.2579999999999984e+01	   0.0000000000000000e+00	   2.3872268251035611e+00	
   6.3000000000000000e+01	   0.0000000000000000e+00	   1.9544960162849980e+00	
   6.3419999999999987e+01	   1.0000000000000000e+00	   1.6002059953009318e+00	
   6.3840000000000003e+01	   0.0000000000000000e+00	   2.2618014059532285e+00	
   6.4259999999999991e+01	   0.0000000000000000e+00	   1.8518063684089250e+00	
   6.4680000000000007e+01	   0.0000000000000000e+00	   1.5161308225620418e+00	
   6.5099999999999994e+01	   1.0000000000000000e+00	   1.2413029301209604e+00	
   6.5520000000000010e+01	   0.0000000000000000e+00	   1.9679564291164349e+00	
   6.5939999999999998e+01	   0.0000000000000000e+00	   1.6112264492351547e+00	
   6.6360000000000014e+01	   0.0000000000000000e+00	   1.3191606441614609e+00	
   6.6780000000000001e+01	   0.0000000000000000e+00	   1.0800373876251483e+00	
   6.7199999999999989e+01	   0.0000000000000000e+00	   8.8425982372271394e-01	
   6.7620000000000005e+01	   0.0000000000000000e+00	   7.2397071139310099e-01	
   6.8039999999999992e+01	   0.0000000000000000e+00	   5.9273708574527584e-01	
   6.8460000000000008e+01	   0.0000000000000000e+00	   4.8529208058947793e-01	
   6.8879999999999995e+01	   1.0000000000000000e+00	   3.9732355060380392e-01	
   6.9300000000000011e+01	   0.0000000000000000e+00	   1.2769645561420653e+00	
   6.9719999999999999e+01	   0.0000000000000000e+00	   1.0454901527040841e+00	
   7.0139999999999986e+01	   0.0000000000000000e+00	   8.5597494005902885e-01	
   7.0560000000000002e+01	   0.0000000000000000e+00	   7.0081300729040907e-01	
   7.0979999999999990e+01	   1.0000000000000000e+00	   5.7377716122572187e-01	
   7.1400000000000006e+01	   0.0000000000000000e+00	   1.4214325536498773e+00	
   7.1819999999999993e+01	   0.0000000000000000e+00	   1.1637705450993228e+00	
   7.2240000000000009e+01	   0.0000000000000000e+00	   9.5281473479914203e-01	
   7.2659999999999997e+01	   1.0000000000000000e+00	   7.8009872536589908e-01	
   7.3079999999999984e+01	   1.0000000000000000e+00	   1.5903543632345918e+00	
   7.3500000000000000e+01	   0.0000000000000000e+00	   2.2537355718125069e+00	
   7.3919999999999987e+01	   0.0000000000000000e+00	   1.8452026219486897e+00	
   7.4340000000000003e+01	   0.0000000000000000e+00	   1.5107241322495173e+00	
   7.4759999999999991e+01	   0.0000000000000000e+00	   1.2368763064897279e+00	
   7.5180000000000007e+01	   1.0000000000000000e+00	   1.0126686698766476e+00	
   7.5599999999999994e+01	   0.0000000000000000e+00	   1.7807665290471815e+00	
   7.6020000000000010e+01	   0.0000000000000000e+00	   1.4579683213828627e+00	
   7.6439999999999998e+01	   1.0000000000000000e+00	   1.1936835017296321e+00	
   7.6860000000000014e+01	   1.0000000000000000e+00	   1.9289689386484592e+00	
   7.7280000000000001e+01	   1.0000000000000000e+00	   2.5309697381442842e+00	
   7.7699999999999989e+01	   0.0000000000000000e+00	   3.0238463060690481e+00	
   7.8120000000000005e+01	   0.0000000000000000e+00	   2.4757159633599852e+00	
   7.8539999999999992e+01	   1.0000000000000000e+00	   2.0269447950889017e+00	
   7.8960000000000008e+01	   0.0000000000000000e+00	   2.6111855848712273e+00	
   7.9379999999999995e+01	   1.0000000000000000e+00	   2.1378579403279905e+00	
   7.9800000000000011e+01	   0.0000000000000000e+00	   2.7019935877990742e+00	
   8.0219999999999999e+01	   1.0000000000000000e+00	   2.2122052449506140e+00	
   8.0639999999999986e+01	   0.0000000000000000e+00	   2.7628640125020731e+00	
   8.1060000000000002e+01	   1.0000000000000000e+00	   2.2620417336078766e+00	
   8.1479999999999990e+01	   1.0000000000000000e+00	   2.8036666783911954e+00	
   8.1900000000000006e+01	   0.0000000000000000e+00	   3.2471116773194630e+00	
   8.2319999999999993e+01	   0.0000000000000000e+00	   2.6585101889000731e+00	
   8.2740000000000009e+01	   0.0000000000000000e+00	   2.1766040490236445e+00	
   8.3159999999999997e+01	   0.0000000000000000e+00	   1.7820526722097128e+00	
   8.3580000000000013e+01	   1.0000000000000000e+00	   1.4590213263428882e+00	
   8.4000000000000000e+01	   1.0000000000000000e+00	   2.1462091756141439e+00	
